,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,BasePeriod,Source,FootNote,Nature,Reporting Type,Units
196610,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",716,Zimbabwe,2012,1.3,2012,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196611,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",716,Zimbabwe,2013,1.6,2013,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196612,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",716,Zimbabwe,2014,1.7,2014,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196613,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",716,Zimbabwe,2015,3.2,2015,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196614,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",716,Zimbabwe,2016,1.5,2016,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196615,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",716,Zimbabwe,2017,1.8,2017,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196616,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",716,Zimbabwe,2018,2.6,2018,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196617,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",716,Zimbabwe,2019,3.5,2019,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196618,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",722,Small island developing States (SIDS),2006,47.57783,2006,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196619,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",722,Small island developing States (SIDS),2007,39.03673,2007,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196620,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",722,Small island developing States (SIDS),2008,44.23595,2008,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196621,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",722,Small island developing States (SIDS),2009,68.42666,2009,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196622,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",722,Small island developing States (SIDS),2010,82.99189,2010,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196623,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",722,Small island developing States (SIDS),2011,63.23451,2011,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196624,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",722,Small island developing States (SIDS),2012,71.78243,2012,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196625,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",722,Small island developing States (SIDS),2013,90.33638,2013,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196626,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",722,Small island developing States (SIDS),2014,81.26205,2014,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196627,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",722,Small island developing States (SIDS),2015,91.79197,2015,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196628,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",722,Small island developing States (SIDS),2016,81.28134,2016,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196629,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",722,Small island developing States (SIDS),2017,81.95832,2017,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196630,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",722,Small island developing States (SIDS),2018,75.53082,2018,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196631,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",722,Small island developing States (SIDS),2019,70.52717,2019,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196632,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",728,South Sudan,2011,0.2,2011,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196633,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",728,South Sudan,2012,0.3,2012,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196634,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",728,South Sudan,2013,1.0,2013,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196635,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",728,South Sudan,2014,0.4,2014,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196636,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",728,South Sudan,2015,0.5,2015,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196637,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",728,South Sudan,2016,0.4,2016,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196638,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",728,South Sudan,2017,1.6,2017,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196639,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",728,South Sudan,2018,0.8,2018,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196640,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",728,South Sudan,2019,1.1,2019,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196641,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",729,Sudan,2006,1.6,2006,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196642,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",729,Sudan,2007,1.0,2007,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196643,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",729,Sudan,2008,1.9,2008,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196644,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",729,Sudan,2009,1.7,2009,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196645,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",729,Sudan,2010,1.5,2010,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196646,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",729,Sudan,2011,2.0,2011,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196647,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",729,Sudan,2012,2.4,2012,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196648,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",729,Sudan,2013,2.4,2013,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196649,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",729,Sudan,2014,2.1,2014,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196650,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",729,Sudan,2015,2.5,2015,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
196651,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",729,Sudan,2016,1.8,2016,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
