,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Education level,Nature,Reporting Type,Sex,Units
210321,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2016,95.06866,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,FEMALE,PERCENT
210322,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2016,77.73755,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,BOTHSEX,PERCENT
210323,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2016,85.80106,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,FEMALE,PERCENT
210324,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2017,86.62942,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,FEMALE,PERCENT
210325,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2017,95.23862,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,FEMALE,PERCENT
210326,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2017,77.42699,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,BOTHSEX,PERCENT
210327,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2017,79.61549,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,BOTHSEX,PERCENT
210328,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2017,32.56964,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
210329,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2017,78.58808,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
210330,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2017,67.25806,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
210331,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2017,63.84644,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
210332,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2017,67.2866,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,MALE,PERCENT
210333,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2017,67.32017,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,MALE,PERCENT
210334,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2017,80.06506,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,FEMALE,PERCENT
210335,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2017,86.2043,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
210336,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2017,63.31211,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
210337,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2017,67.37097,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,MALE,PERCENT
210338,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2017,75.1181,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,BOTHSEX,PERCENT
210339,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2018,77.51747,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,BOTHSEX,PERCENT
210340,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2018,69.89692,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,MALE,PERCENT
210341,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2018,63.62453,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
210342,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2018,86.00391,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
210343,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2018,85.88566,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,FEMALE,PERCENT
210344,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2018,82.38489,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,FEMALE,PERCENT
210345,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2018,68.62146,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,MALE,PERCENT
210346,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2018,67.79812,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,MALE,PERCENT
210347,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2018,78.58454,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
210348,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2018,77.9538,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,BOTHSEX,PERCENT
210349,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2018,77.74677,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,BOTHSEX,PERCENT
210350,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2018,90.12631,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,FEMALE,PERCENT
210351,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2019,83.61471,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,FEMALE,PERCENT
210352,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2019,83.55959,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,FEMALE,PERCENT
210353,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2019,75.61024,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,BOTHSEX,PERCENT
210354,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2019,73.55761,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,BOTHSEX,PERCENT
210355,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2019,76.65195,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
210356,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2019,64.57284,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,MALE,PERCENT
210357,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2019,66.4218,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,E,G,MALE,PERCENT
210358,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2019,83.66551,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,FEMALE,PERCENT
210359,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2019,83.75208,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
210360,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2019,62.42489,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
210361,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2019,69.34867,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,MALE,PERCENT
210362,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",722,Small island developing States (SIDS),2019,78.03573,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,BOTHSEX,PERCENT
210363,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",724,Spain,2001,100.0,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,PERCENT
210364,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",724,Spain,2001,100.0,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,PERCENT
210365,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",724,Spain,2001,100.0,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,PERCENT
210366,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",724,Spain,2001,100.0,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,MALE,PERCENT
210367,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",724,Spain,2001,100.0,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,BOTHSEX,PERCENT
210368,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",724,Spain,2001,100.0,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,FEMALE,PERCENT
210369,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",724,Spain,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,FEMALE,PERCENT
210370,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",724,Spain,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,BOTHSEX,PERCENT
210371,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",724,Spain,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,FEMALE,PERCENT
210372,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",724,Spain,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,BOTHSEX,PERCENT
210373,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",724,Spain,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,MALE,PERCENT
210374,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",724,Spain,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,MALE,PERCENT
210375,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",724,Spain,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,PERCENT
210376,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",724,Spain,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,PERCENT
210377,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",724,Spain,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,PERCENT
210378,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",724,Spain,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,PERCENT
210379,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",724,Spain,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,PERCENT
